l1i_size,l1d_size,l1_assoc,l2_size,l2_assoc,line_size,$_cost,misc_cost,total_cost,cpi,CPIvsCOST_weighted
4.0,2.0,8.0,512.0,2.0,16.0,592.5,34.304,626.804,1.082067023835866,119.3656536190687
1.0,128.0,1.0,1024.0,1.0,64.0,2060.25,0.0,2060.25,1.0028333599943333,412.8522666879955
1.0,8.0,4.0,16.0,4.0,32.0,105.0,2.5600000000000005,107.56,1.2793537914412925,22.023483033153035
16.0,16.0,8.0,512.0,8.0,512.0,802.0,0.512,802.512,1.0093097759813805,161.20744782078512
4.0,2.0,8.0,512.0,8.0,128.0,594.0,1.216,595.216,1.0464099439071801,119.63712795512575
1.0,8.0,4.0,16.0,4.0,64.0,105.0,1.2800000000000002,106.28,1.1818297436363405,21.945463794909074
8.0,1.0,4.0,128.0,1.0,64.0,216.25,1.1520000000000001,217.402,1.0597081838805837,44.09776654710447
16.0,16.0,1.0,1024.0,1.0,16.0,1284.25,0.0,1284.25,1.009943016,257.6579544128
8.0,1.0,4.0,1024.0,4.0,64.0,1113.0,9.344000000000001,1122.344,1.0597062638805874,223.44776501110448
2.0,4.0,8.0,8.0,2.0,128.0,88.5,0.256,88.756,1.8236308783527382,19.15890470268219
4.0,4.0,2.0,512.0,2.0,16.0,584.5,40.96,625.46,1.0838072158323855,117.76704577266591
8.0,8.0,1.0,1024.0,4.0,32.0,1157.0,16.384,1173.384,1.0913022478173955,232.27304179825393
16.0,16.0,2.0,128.0,2.0,16.0,392.5,40.96,433.46,1.007965944,79.3063727552
8.0,8.0,1.0,1024.0,4.0,64.0,1157.0,8.192,1165.192,1.0892726878214547,232.27141815025718
8.0,128.0,4.0,1024.0,1.0,32.0,2128.25,34.816,2163.066,1.0006581279986837,426.450526502399
4.0,2.0,2.0,512.0,2.0,16.0,568.5,38.912,607.412,1.0872698878254603,114.56981591026037
32.0,32.0,2.0,512.0,2.0,128.0,1032.5,12.288,1044.788,1.0001087679997824,207.30008701439982
1.0,1.0,1.0,16.0,4.0,64.0,37.0,0.128,37.128,1.4433061991133875,8.55464495929071
4.0,4.0,8.0,512.0,8.0,16.0,610.0,10.24,620.24,1.0819288878361422,122.86554311026892
1.0,1.0,4.0,16.0,4.0,32.0,49.0,0.768,49.768,1.4448001831103996,10.95584014648832
2.0,2.0,2.0,8.0,8.0,16.0,50.0,4.224,54.224000000000004,2.686544276626911,12.14923542130153
2.0,4.0,2.0,8.0,2.0,16.0,64.5,6.656000000000001,71.156,2.6502302446995394,15.020184195759633
2.0,2.0,8.0,512.0,8.0,128.0,578.0,1.1520000000000001,579.152,1.0467416319065168,116.43739330552522
16.0,16.0,1.0,256.0,8.0,16.0,518.0,4.096,522.096,1.009943016,104.40795441280001
1.0,1.0,4.0,4.0,1.0,64.0,36.25,0.256,36.506,2.1883918696232163,9.000713495698573
4.0,32.0,8.0,512.0,2.0,16.0,832.5,41.984,874.484,1.0034081999931836,167.30272655999454
32.0,2.0,8.0,512.0,2.0,128.0,816.5,5.184,821.684,1.04596000790808,164.13676800632646
2.0,4.0,2.0,512.0,2.0,128.0,568.5,4.864,573.364,1.0626345518747309,114.55010764149979
4.0,2.0,8.0,8.0,8.0,16.0,90.0,1.6640000000000001,91.664,2.661534540676931,20.129227632541543
16.0,16.0,4.0,512.0,8.0,16.0,786.0,24.576,810.576,1.009108824,158.00728705920002
8.0,1.0,1.0,128.0,4.0,64.0,205.0,1.024,206.024,1.2057738235884523,41.96461905887076
128.0,128.0,4.0,1024.0,1.0,32.0,3088.25,65.536,3153.786,1.000323063999354,618.4502584511996
16.0,16.0,2.0,512.0,2.0,512.0,776.5,2.048,778.548,1.0048242959903515,156.1038594367923
4.0,4.0,8.0,8.0,8.0,128.0,106.0,0.272,106.272,1.828082550343835,22.66246604027507
8.0,8.0,4.0,16.0,4.0,32.0,161.0,4.352,165.352,1.1444257997111484,33.11554063976892
16.0,64.0,8.0,512.0,8.0,128.0,1186.0,3.584,1189.584,1.0001085679997828,238.00008685439985
1.0,1.0,1.0,4.0,4.0,32.0,25.0,0.064,25.064,2.5579367008841265,7.046349360707302
8.0,8.0,1.0,16.0,1.0,64.0,148.25,0.0,148.25,1.1843088476313823,30.59744707810511
128.0,1.0,1.0,1024.0,1.0,32.0,2060.25,0.0,2060.25,1.1754203836491592,412.99033630691935
16.0,16.0,8.0,64.0,2.0,512.0,352.5,0.384,352.884,1.009574415980851,71.30765953278468
32.0,4.0,8.0,512.0,8.0,16.0,834.0,17.408,851.408,1.079108519841783,167.66328681587345
1.0,1.0,1.0,16.0,1.0,64.0,36.25,0.0,36.25,1.3704529192590942,8.346362335407274
128.0,8.0,1.0,1024.0,4.0,32.0,2117.0,16.384,2133.384,1.088756983822486,424.271005587058
1.0,128.0,4.0,1024.0,1.0,32.0,2072.25,33.024,2105.274,1.005353959989292,415.2542831679915
1.0,8.0,4.0,1024.0,4.0,64.0,1113.0,9.344000000000001,1122.344,1.0568086238863827,223.44544689910913
4.0,4.0,8.0,8.0,2.0,16.0,104.5,2.56,107.06,2.6412112847175777,23.012969027774066
64.0,64.0,2.0,128.0,2.0,128.0,1160.5,17.408,1177.908,1.0001082399997836,232.90008659199984
64.0,16.0,2.0,512.0,2.0,128.0,1160.5,14.336,1174.836,1.0044703519910594,232.90357628159288
2.0,4.0,2.0,8.0,2.0,128.0,64.5,0.8320000000000001,65.332,2.0888257498223486,14.57106059985788
64.0,16.0,8.0,512.0,2.0,128.0,1184.5,6.656000000000001,1191.156,1.009735975980528,237.70778878078443
16.0,16.0,1.0,256.0,4.0,16.0,517.0,8.192,525.192,1.009943016,104.2079544128
8.0,1.0,4.0,16.0,1.0,32.0,104.25,2.3040000000000003,106.554,1.125264511749471,21.750211609399578
8.0,8.0,4.0,128.0,4.0,32.0,273.0,6.144,279.144,1.0647491598705017,55.4517993278964
4.0,2.0,8.0,8.0,2.0,128.0,88.5,0.256,88.756,1.8246360223507279,19.15970881788058
1.0,1.0,4.0,128.0,4.0,32.0,161.0,2.56,163.56,1.0737832238524336,33.05902657908195
1.0,1.0,1.0,1024.0,1.0,32.0,1044.25,0.0,1044.25,1.1798523836402952,209.79388190691225
32.0,2.0,8.0,512.0,8.0,128.0,818.0,2.112,820.112,1.04596000790808,164.43676800632647
4.0,2.0,2.0,8.0,8.0,16.0,66.0,6.272,72.272,2.6649647646700707,15.331971811736057
8.0,8.0,1.0,16.0,1.0,32.0,148.25,0.0,148.25,1.2030443275939113,30.61243546207513
1.0,1.0,1.0,16.0,1.0,32.0,36.25,0.0,36.25,1.3890496632219007,8.36123973057752
4.0,32.0,8.0,512.0,2.0,128.0,832.5,5.248,837.748,1.0005581439988838,167.3004465151991
2.0,2.0,8.0,512.0,2.0,16.0,576.5,33.792,610.292,1.0834975598330048,116.16679804786642
8.0,8.0,4.0,16.0,4.0,64.0,161.0,2.176,163.176,1.109105575781789,33.08728446062543
8.0,8.0,1.0,1024.0,1.0,64.0,1156.25,0.0,1156.25,1.0892726878214547,232.12141815025717
4.0,4.0,2.0,8.0,8.0,16.0,82.0,8.32,90.32,2.603437772793124,18.4827502182345
16.0,16.0,4.0,256.0,2.0,16.0,528.5,32.768,561.268,1.009108824,106.5072870592
1.0,8.0,4.0,1024.0,1.0,64.0,1112.25,1.1520000000000001,1113.402,1.0568086238863827,223.29544689910912
1.0,1.0,1.0,128.0,4.0,64.0,149.0,1.024,150.024,1.2069917995860164,30.765593439668812
16.0,16.0,2.0,1024.0,4.0,16.0,1289.0,65.536,1354.536,1.007965944,258.6063727552
1.0,1.0,4.0,4.0,1.0,32.0,36.25,0.512,36.762,2.4359102611281793,9.198728208902544
16.0,16.0,2.0,128.0,8.0,512.0,394.0,1.088,395.088,1.0048244559903512,79.60385956479229
1.0,1.0,4.0,128.0,1.0,64.0,160.25,0.256,160.506,1.0623606718752787,32.899888537500225
16.0,16.0,1.0,64.0,8.0,16.0,326.0,1.024,327.024,1.009943016,66.0079544128
2.0,4.0,2.0,512.0,2.0,16.0,568.5,38.912,607.412,1.0856412878287174,114.56851303026298
16.0,16.0,2.0,1024.0,1.0,16.0,1288.25,32.768,1321.018,1.007965944,258.45637275520005
8.0,1.0,1.0,1024.0,1.0,64.0,1100.25,0.0,1100.25,1.2057738235884523,221.01461905887078
16.0,16.0,2.0,64.0,8.0,16.0,330.0,33.792,363.79200000000003,1.007965944,66.8063727552
16.0,16.0,4.0,512.0,1.0,16.0,784.25,16.384,800.634,1.009108824,157.65728705920003
8.0,1.0,4.0,1024.0,1.0,32.0,1112.25,2.3040000000000003,1114.554,1.0690873918618253,223.30526991348947
64.0,64.0,8.0,512.0,2.0,128.0,1568.5,8.192,1576.692,1.0001081999997836,314.5000865599999
16.0,16.0,2.0,256.0,8.0,16.0,522.0,36.864000000000004,558.864,1.007965944,105.20637275520001
8.0,1.0,4.0,128.0,4.0,32.0,217.0,4.352,221.352,1.0690873918618253,44.255269913489464
16.0,16.0,2.0,512.0,2.0,128.0,776.5,8.192,784.692,1.0047391839905215,156.10379134719244
16.0,16.0,1.0,512.0,8.0,16.0,774.0,8.192,782.192,1.009943016,155.6079544128
